date,open,high,low,close,Volume USD
2018-01-01 00:00:00,13841.01,13890.43,13600.26,13668.52,3705823.0245627593
2018-01-01 01:00:00,13635.06,13704.42,13312.94,13355.0,5299731.426470895
2018-01-01 02:00:00,13355.0,13536.88,13302.02,13429.08,2606386.660967045
2018-01-01 03:00:00,13407.98,13640.0,13321.9,13481.73,4289176.145697641
2018-01-01 04:00:00,13481.73,13699.14,13372.41,13697.0,6199243.633039793
2018-01-01 05:00:00,13681.04,13697.0,13483.05,13569.99,2844373.0068978164
2018-01-01 06:00:00,13569.36,13940.0,13483.0,13875.82,5307910.501356569
2018-01-01 07:00:00,13863.32,13941.75,13643.17,13660.56,1875748.5611024601
2018-01-01 08:00:00,13660.56,13778.38,13429.03,13499.9,1876341.0071899856
2018-01-01 09:00:00,13499.9,13667.93,13459.66,13612.0,1512505.7215963127
2018-01-01 10:00:00,13618.78,13618.81,13500.0,13548.46,1839179.0774094253
2018-01-01 11:00:00,13596.36,13596.36,13112.01,13303.35,6993787.839572614
2018-01-01 12:00:00,13303.28,13409.2,13209.94,13250.35,5655173.574331762
2018-01-01 13:00:00,13318.54,13318.54,13000.0,13118.56,8650847.098966302
2018-01-01 14:00:00,13118.54,13229.56,12801.38,13229.56,9256150.644934611
2018-01-01 15:00:00,13221.76,13362.35,13129.53,13276.78,5382699.467191908
2018-01-01 16:00:00,13276.0,13283.76,13032.84,13051.36,4687665.401052536
2018-01-01 17:00:00,13052.35,13249.65,13052.35,13085.99,1919007.2877738352
2018-01-01 18:00:00,13063.5,13328.65,13040.46,13189.36,1600719.0984681481
2018-01-01 19:00:00,13189.08,13300.0,13099.34,13271.26,2983913.0803803313
2018-01-01 20:00:00,13271.26,13558.8,13256.76,13444.0,6129753.793412766
2018-01-01 21:00:00,13444.0,13734.44,13444.0,13534.98,5192018.343323711
2018-01-01 22:00:00,13532.87,13660.0,13466.79,13478.5,2983161.818014755
2018-01-01 23:00:00,13496.39,13520.11,13372.33,13443.41,3952817.566678737
2018-01-02 00:00:00,13394.2,13918.01,13394.2,13798.22,8366598.369905683
2018-01-02 01:00:00,13794.58,13860.0,13631.95,13631.95,4175484.019486791
2018-01-02 02:00:00,13631.95,13676.61,13462.82,13550.29,8406358.051621588
2018-01-02 03:00:00,13572.03,13572.03,13295.79,13359.98,6111092.572726658
2018-01-02 04:00:00,13355.78,13393.97,12910.58,13155.92,13590892.72722256
2018-01-02 05:00:00,13118.1,13196.57,12999.26,13154.19,9280415.061824275
2018-01-02 06:00:00,13154.18,13378.42,13066.27,13370.0,4578542.747676231
2018-01-02 07:00:00,13370.0,13429.25,13226.33,13424.01,4048649.3960314803
2018-01-02 08:00:00,13424.01,13588.53,13378.51,13437.71,7461133.820740125
2018-01-02 09:00:00,13417.21,13642.0,13417.21,13571.39,9626510.495294092
2018-01-02 10:00:00,13571.39,13700.2,13534.18,13650.18,5397901.0403503645
2018-01-02 11:00:00,13687.52,13687.63,13503.65,13578.8,3084556.2579893726
2018-01-02 12:00:00,13578.8,13683.69,13519.59,13630.98,3624820.3339497494
2018-01-02 13:00:00,13589.31,14073.74,13560.72,14010.53,15266170.801871663
2018-01-02 14:00:00,13978.83,14019.21,13811.0,13847.03,6790752.762123079
2018-01-02 15:00:00,13834.05,13907.38,13647.54,13714.88,5117762.000204718
2018-01-02 16:00:00,13714.82,13931.41,13650.0,13689.09,4573096.636093593
2018-01-02 17:00:00,13693.65,13920.0,13645.29,13905.0,6957132.002065705
2018-01-02 18:00:00,13909.75,14780.26,13872.87,14596.11,30250608.043439094
2018-01-02 19:00:00,14596.68,15257.53,14570.45,14815.0,25281419.362119425
2018-01-02 20:00:00,14836.0,15200.0,14815.0,14839.76,12626072.927959392
2018-01-02 21:00:00,14839.76,15000.0,14700.0,14802.0,9677739.764229355
2018-01-02 22:00:00,14802.0,15026.19,14727.51,14787.0,6136623.875345766
2018-01-02 23:00:00,14783.55,14914.05,14582.64,14678.94,18697607.03215271
2018-01-03 00:00:00,14670.96,15015.24,14574.03,14848.91,10576376.213315101
2018-01-03 01:00:00,14800.21,14884.62,14700.68,14750.01,3838404.1975574284
2018-01-03 02:00:00,14756.19,15045.09,14700.0,14956.6,8655051.675662087
2018-01-03 03:00:00,14960.74,15227.0,14839.76,14861.15,7760828.13188091
2018-01-03 04:00:00,14860.13,15150.0,14851.03,15072.85,2859564.6806054167
2018-01-03 05:00:00,15072.85,15145.0,14979.01,15025.18,4001991.5668162243
2018-01-03 06:00:00,15025.42,15385.0,15004.36,15370.0,8460091.765574005
2018-01-03 07:00:00,15370.0,15400.0,15209.95,15241.27,3400261.1633894136
2018-01-03 08:00:00,15286.52,15500.0,15070.97,15075.19,10954625.608288892
2018-01-03 09:00:00,15075.04,15126.73,14767.47,14812.6,8778779.010645008
2018-01-03 10:00:00,14839.96,14936.95,14546.28,14735.27,9116968.67473579
2018-01-03 11:00:00,14730.0,14914.05,14723.5,14914.05,5895754.918387352
2018-01-03 12:00:00,14907.72,14951.34,14582.74,14601.08,5773454.677129756
2018-01-03 13:00:00,14600.01,14988.72,14600.0,14972.99,8249195.555300362
2018-01-03 14:00:00,14972.99,15101.41,14843.1,14847.83,11159546.916156858
2018-01-03 15:00:00,14888.0,15133.59,14859.39,15133.59,5990646.751586012
2018-01-03 16:00:00,15126.29,15241.45,15080.21,15111.0,6803502.343494309
2018-01-03 17:00:00,15111.0,15194.61,14873.67,14921.06,9745362.438456755
2018-01-03 18:00:00,14921.05,14985.67,14780.0,14834.3,8373531.341129977
