date,open,high,low,close,Volume USD
2021-01-01 00:00:00,29007.31,29099.0,28774.64,29056.94,11502401.223309861
2021-01-01 01:00:00,29070.66,29543.93,29010.36,29479.12,19053698.66821968
2021-01-01 02:00:00,29484.39,29535.95,29189.34,29249.33,8523863.257169275
2021-01-01 03:00:00,29249.33,29414.48,29216.61,29345.63,8332239.908894272
2021-01-01 04:00:00,29351.85,29458.27,29121.8,29290.38,9550994.901802717
2021-01-01 05:00:00,29294.58,29300.15,29158.86,29242.1,8574835.799825983
2021-01-01 06:00:00,29242.1,29317.56,29156.48,29245.54,8471756.239451142
2021-01-01 07:00:00,29245.54,29253.61,28896.66,29173.17,11743699.639043752
2021-01-01 08:00:00,29179.01,29247.4,28947.7,29077.2,8887782.906932773
2021-01-01 09:00:00,29060.43,29390.85,29039.59,29282.62,8982543.525394935
2021-01-01 10:00:00,29282.62,29405.51,29234.25,29318.16,9557039.704213768
2021-01-01 11:00:00,29322.94,29490.0,29297.92,29390.34,7766278.936827902
2021-01-01 12:00:00,29390.34,29700.0,29233.4,29313.77,15713224.688069815
2021-01-01 13:00:00,29303.33,29555.16,29286.27,29538.92,9183516.24424777
2021-01-01 14:00:00,29550.0,29614.88,29339.22,29397.69,15044370.463020831
2021-01-01 15:00:00,29388.85,29460.17,29100.0,29261.96,12516034.496168979
2021-01-01 16:00:00,29261.96,29436.33,29175.01,29376.86,7820401.263213139
2021-01-01 17:00:00,29370.62,29419.98,29000.0,29162.36,11954580.071221137
2021-01-01 18:00:00,29162.36,29327.54,28720.0,29130.21,17953611.174185485
2021-01-01 19:00:00,29131.88,29213.05,29022.0,29131.54,13195161.840958418
2021-01-01 20:00:00,29108.67,29367.31,28947.7,29294.9,14374206.236631868
2021-01-01 21:00:00,29294.9,29385.21,29228.97,29247.92,7818375.940459719
2021-01-01 22:00:00,29255.87,29406.0,29197.08,29355.57,4787360.2518377425
2021-01-01 23:00:00,29352.5,29434.27,29311.32,29402.64,5786718.459953732
2021-01-02 00:00:00,29410.77,29417.23,29050.0,29262.46,11094956.124606326
2021-01-02 01:00:00,29269.07,29495.22,29184.5,29446.93,9357101.10246892
2021-01-02 02:00:00,29451.97,29574.11,29400.0,29409.25,7367706.023551024
2021-01-02 03:00:00,29409.25,29464.96,29343.69,29432.47,4324467.072328941
