date,open,high,low,close,Volume USD
2021-06-10,37414.64,38446.24,35824.69,36707.54,213888602.61577886
2021-06-11,36724.97,37680.65,35958.49,37341.11,138558873.7815282
2021-06-12,37338.91,37445.55,34630.0,35542.76,132934613.66520552
2021-06-13,35563.66,39386.43,34783.9,39013.76,133238909.63249703
2021-06-14,39035.52,41050.0,38758.4,40532.79,250291492.8952244
2021-06-15,40544.19,41341.57,39526.47,40171.47,164088598.41067547
2021-06-16,40166.93,40506.59,38095.41,38353.99,157423835.41828185
2021-06-17,38361.38,39553.05,37350.0,38097.68,137251134.55524564
2021-06-18,38110.25,38208.68,35143.68,35840.0,156066289.93042648
2021-06-19,35849.18,36440.0,34718.21,35507.06,111870752.14986786
2021-06-20,35494.7,36125.0,33337.0,35589.77,137772329.40997142
2021-06-21,35598.66,35763.8,31238.69,31634.16,281278643.5510945
2021-06-22,31628.83,33315.85,28600.0,32545.26,305507757.2562264
2021-06-23,32547.57,35000.0,31670.89,33652.28,197864106.06389728
2021-06-24,33693.99,35289.0,32314.37,34649.32,159450628.8516507
2021-06-25,34652.68,35517.22,31271.02,31597.75,168737247.40545794
2021-06-26,31595.95,32714.46,30082.79,32269.38,103223087.35679184
2021-06-27,32293.98,34772.94,32015.82,34699.5,108234926.2564515
2021-06-28,34716.02,35357.13,33878.23,34487.11,116336364.6118172
2021-06-29,34494.42,36623.79,34240.0,35907.93,113275791.83450216
2021-06-30,35900.05,36099.82,34049.36,35037.23,117982053.25607844
2021-07-01,35059.71,35071.34,32700.88,33564.21,104775812.78527145
2021-07-02,33537.11,33981.51,32700.05,33811.56,69511502.50112088
2021-07-03,33810.46,34959.72,33333.1,34688.3,42812644.32197553
2021-07-04,34672.08,35960.0,34404.29,35289.21,42631264.22884267
2021-07-05,35255.0,35258.7,33143.0,33704.21,76811949.96756615
2021-07-06,33730.76,35100.49,33510.58,34244.09,81790049.30049586
2021-07-07,34231.95,35059.02,33800.0,33882.47,53223283.48620927
2021-07-08,33858.33,33943.02,32101.0,32898.79,96730218.21100733
2021-07-09,32892.94,34115.44,32285.73,33826.43,54237574.935685225
2021-07-10,33830.73,34261.04,33014.21,33517.6,48600121.07352367
2021-07-11,33521.48,34635.82,33335.49,34258.53,55392959.99388222
2021-07-12,34266.84,34677.0,32660.0,33105.0,63179435.514553845
2021-07-13,33091.53,33340.0,32190.0,32728.0,61373348.77768096
2021-07-14,32737.56,33111.72,31589.35,32823.55,89349490.93429902
2021-07-15,32818.68,33179.0,31121.57,31848.65,78865281.38393568
2021-07-16,31885.7,32264.53,31012.93,31388.17,60677786.67853214
2021-07-17,31376.3,31950.0,31176.66,31529.68,48981490.37891288
2021-07-18,31509.33,32440.98,31100.0,31776.65,39940733.65690814
2021-07-19,31794.49,31881.71,30400.0,30829.29,77922661.00669755
